id,document_number,window_number,pair_number,text,hadar,shir
27.35.276,27,35,276," כעבור שנה, כאשר נחתמו הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא [א1] ראה [/א1] בבגין אדם שבגד באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה [א2] לקה [/א2] ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",AFTER,AFTER
100.12.6,100,12,6," קפספקו [א1] זכה [/א1] בשבת בתחרות השניה בסבב פיליפס בחיפה, כאשר ניצחל בגמר את רביב ויידנפלד 75, 64. בחצי הגמר [א2] ניצח [/א2] פרקיס את בועז מרנשטיין 6 4, 6 7, 6 4.",AFTER,VAGUE
15.3.11,15,3,11," בתקריות קשות שהיו ברצועה אתמול ושלשום [א1] נהרג [/א1] מחמוד עיזאת אל בסיוני, בן 92, תושב בית חנון. שניים [א2] נפצעו [/א2] באורח קשה ו261 נפצעו, לפי מקורות פלשתיניים: 88 מהם מירי כדורים חיים, כדורי גומי ופלסטיק.",EQUAL,EQUAL
3.0.43,3,0,43,"הידיעה שפורסמה תחת הכותרת: ""הורים בבית הספר בנווה-מונוסון נגד טיול לירושלים; טוענים: הפגנה פוליטית""; (""הארץ"", 0192), הטרידה אותי מאוד. נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו [א1] הביע [/א1] התנגדות להשתתפות ילדו בטיול, טען כי ""זהו חינוך פוליטי כאשר ילדינו [א2] משמשים [/א2] אמצעי חי להפגנות"".",VAGUE,AFTER
45.12.34,45,12,34," אבל הוא מצוי במלכוד, כי מחד הוא תומך באש""ף ובמאבק בישראל, אבל מאידך יש לו מגבלה חמורה מאד, משום שבפועל הוא מנסה לנהל מדיניות הפוכה, [א1] שנועדה [/א1] שלא לשרוף את הגשרים עם ארה""ב ולא לחמם את הגבול עם ישראל. זה הדבר האחרון שחוסיין רוצה בו, אבל הוא לא בולם את האווירה הקיצונית [א2] וכשמתחילה [/א2] הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן.",BEFORE,BEFORE
27.62.408,27,62,408," בארץ שיחרר בלמים אצל קבוצות השוליים, והצליח להניח על השולחן רעיונות שגם אנשים מן היישוב הוגים בהם, אך אינם [א1] מעיזים [/א1] לבטא אותם (עד לעת האחרונה). הוא [א2] ניגן [/א2] באופן ציני על הפער העדתי.",BEFORE,BEFORE
37.1.13,37,1,13," מרכז הכובד של הליגה האנגלית עובר השבת מהצמרת לתחתית, מהמובילה ליוורפול ליריבתה העירונית אוורטון, המדורגת 71 [א1] ומנסה [/א1] להיחלץ מהמצוקה בהנהגת מנהלה החדש-ישן הווארד קנדל. הוא פרש מתפקידו במנצסטר סיטי רק לפני שלושה ימים, כדי להחליף את קולין הארווי [א2] שישמש [/א2] מעתה סגנו.",EQUAL,BEFORE
55.8.104,55,8,104," באחת ההזדמנויות [א1] התבטא [/א1] להט באומרו, כי לא איכפת לו שללשכת המהנדסים לא תהיה כלל אכסניה בתל-אביב ומצידו שיעברו לגבעתיים, רמת-גן או ערים אחרות בסביבה. הוא ציין, כי העירייה איננה [א2] רואה [/א2] מחובתה לממן למהנדסים הקמת משכן חילופי או להקצות להם בחינם מגרש אחר.",EQUAL,AFTER
119.16.51,119,16,51," בגלל התנפלות המבקרים וחוסר הפרגון, הוא אומר, לא [א1] העזה [/א1] הטלוויזיה להפיק סדרות חדשות. ""סדרה כמו יס מיניסטר [א2] המשודרת [/א2] פה היא לא מוצר טיפוסי של הטלוויזיה האנגלית, היא אחת הטובות שנעשו שם.",VAGUE,BEFORE
27.25.197,27,25,197," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית [א1] קרבה [/א1] והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת [א2] ובאה [/א2] על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",BEFORE,VAGUE
3.1.57,3,1,57," נילי מנדלר, שמסרה את הידיעה מפי הורים (אין יודעים אם מדובר בהורה בודד, או בקבוצת הורים מסוימת), כתבה כי ""אחד ההורים, שהחזיר למנהלת את הספח החוזר שבו הביע התנגדות להשתתפות ילדו בטיול, [א1] טען [/א1] כי ""זהו חינוך פוליטי כאשר ילדינו משמשים אמצעי חי להפגנות"". לשם איזון הנושא, עלי לציין כי אני [א2] נמנה [/א2] על ההורים שהביעו את הסכמתם לקיום הטיול.",EQUAL,VAGUE
7.43.86,7,43,86," הוא הסנאטור הדמוקרטי הראשון בתולדות איובה [א1] הנבחר [/א1] לתקופת כהונה שנייה. הוא גם יודע, שבלי תרומות מחוץ לגבולות מדינתו הקטנה, [א2] יתקשה [/א2] לאסוף די כסף לניהול מערכת הבחירות הטלוויזיונית היקרה, שבלעדיה אין פוליטיקאים אמריקאיים מסוגלים לנצח.",BEFORE,BEFORE
11.85.261,11,85,261," ואין ספק שחלק נכבד מבין 50 אלף הצקים שעליהם חותמת הקרן [א1] נמסר [/א1] לקבוצות כמו ""פראפראז"", כדי ""לשרטט את מסלול המורשת השחורה באיסט סייד התחתית של ניו-יורק"". עם זאת, ""טובת הכלל"", הדו""ח הגדול על סעד [א2] שפרסמה [/א2] קרן פורד ב9891, סיפק תמיכה מנומקת (בגיבוי קונסנזוס רחב להפתיע של שמות מפורסמים) לתוכנית עבודה וסעד נוקשה ויקרה למדי, שאמנם הבטיחה מקומות עבודה, אבל גם קבעה שכל אדם ייזרק מרשימות מקבלי הסעד כעבור שנתיים.",BEFORE,BEFORE
108.17.61,108,17,61," הליגה שלנו מתחילה להיות כמו הליגה האיטלקית, עם הרבה ניצחונות חוץ. אני בטוח [א1] שננחל [/א1] הפסדים נוספים למרות שתיאורטית, אם לא נפסיד עד סוף הליגה [א2] ונשמור [/א2] על יתרון 32 נק מול מכבי, נהיה ראשונים"".",EQUAL,VAGUE
27.15.101,27,15,101," הם ראו בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, [א1] שעקב [/א1] אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא שואב השראה היא דוד המלך; כמותו הוא נלחם ביום [א2] ולומד [/א2] בלילה.",AFTER,AFTER
69.5.27,69,5,27," בהמשך אמר כי עסקת החבילה שעשתה הממשלה עם ההסתדרות בשנים הקודמות היתה מעטפה יפה על-מנת שההסתדרות תקבל פחות. ל, יו""ר המושב בו [א1] הירצו [/א1] קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי [א2] מקבל [/א2] ממך מס אחיד גבוה.",VAGUE,AFTER
27.80.549,27,80,549," הן ביקשו לתחום את המשפט למסגרתו המשמעתית, והזכירו לשופטים כי פרקליט מחוז ירושלים קבע שאי-אפשר להעמיד את שני הנאשמים לדין פלילי על הריגה, משום שאין יכולת להוכיח כי היריות המיוחסות להם הן [א1] שהרגו [/א1] את מובארק. לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום [א2] תוקן [/א2] הושמטה ממנו הפסקה שהזכירה את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם.",BEFORE,BEFORE
111.8.85,111,8,85," מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים תחל התקופה הוורודה שהאוהדים כך [א1] מייחלים [/א1] לה. הפועל ירושלים הותיר את מכבי נתניה אחת משלוש הקבוצות היחידות שעדיין לא [א2] השיגו [/א2] ניצחון, כאשר גבר על הנתנייתים 1 0 ודירדר אותם לשכנות - במצוקה עם שני סוגרי הטבלה מחולון ומכפר סבא.",BEFORE,VAGUE
97.0.0,97,0,0,"באטיניול מצרפת, דייבי מבריטניה ואיי-סי-אף קייזר מארצות-הברית [א1] יקימו [/א1] חברה להנדסה ובנייה בשוק האלומיניום. בין השאר [א2] יקימו [/א2] מפעלים לזיקוק ולהתכה של אלומיניום.",EQUAL,EQUAL
117.2.14,117,2,14," מסמכים חיוניים נתקעו במכונות ההעתקה, סוכנויות נסיעות נתקעו באמצע הזמנה לחו""ל או הנפקת כרטיס. מי שחשב שההוראה ששיגר לבורסה [א1] יצאה [/א1] במועד התאכזב, ואולי [א2] הפסיד [/א2] כסף.",EQUAL,BEFORE
99.47.32,99,47,32," [א1] ביטלנו [/א1] יציאות לחו""ל שהיו חשובות, אבל לא היתה ברירה, כי הן לא היו בתחום אליפויות עולם או אליפויות אירופה. הבקרה, כולל היציאות לחו""ל להיכן, לכמה זמן ומספר הנוסעים [א2] נעשית [/א2] באמצעות מחשב.",AFTER,AFTER
15.23.74,15,23,74," אמש דוווח מפי מקורות פלשתיניים על תושב דיר אל באלח, בן 51, [א1] שנפצע [/א1] באורח בינוני והועבר לביה""ח תל-השומר. בשרות בתי הסוהר בצה""ל חוקרים את נסיבות מותו של עטיה עבדלל עטי מחמוד זענין, בן 63, חקלאי מבית חנון, נשוי ואב לשבעה ילדים, [א2] שנמצא [/א2] תלוי אתמול בתאו שבכלא עזה.",VAGUE,VAGUE
109.24.46,109,24,46," שער השיוויון של צלסי הובקע בבעיטת-11 של דניס ווייס, שקודם לכן בעט את הכדור [א1] שפגע [/א1] על קו בשער בידו של בלם נוריץ יאן באטרוורת. קפספבינאולדהאם [א2] נותרה [/א2] ראשונה בליגה השניה עם 83 נקודות אחרי ניצחון 4 1 על ווטפורד, המדורגת אחרונה עם 9 נקודות בלבד.",BEFORE,VAGUE
27.43.334,27,43,334," לקראת הבחירות של נובמבר 8891, כאשר סקרי דעת הקהל ניבאו לו הצלחה של שלושה עד שבעה מנדטים, האמינו מעריציו כי יד אלוהים מפלסת את מצעדו אל כס שר הביטחון. הם היו [א1] משוכנעים [/א1] שתוצאות הבחירות [א2] יחייבו [/א2] את שיתופה של ""כך"" בממשלה, וכי כהנא יהיה בעמדת מיקוח שתאפשר לו לקבוע מדיניות חדשה לחלוטין כלפי הערבים (בישראל ובשטחים; כהנא ואנשיו לא עשו הבחנה ביניהם), היינו: לבצע את רעיון הטרנספר.",BEFORE,BEFORE
