Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
1642,69.22.143,69,22,143," מעובדי מדינה העובדים 5 ימים בשבוע ינוכו 3 ימי-עבודה, וממי [א1] שעובדים [/א1] 6 ימים בשבוע ינוכו 4 ימים. לאלה שניסו להתחכם [א2] וביקשו [/א2] כי במקום ניכוי ימי היעדרות ינכו ימים מחופשתם השנתית, הבהיר דנון כי אין להמיר ימי חופשה בימי היעדרות.",BEFORE,BEFORE,,BEFORE
4618,124.22.75,124,22,75," חוסר אונים מול בנות שלרובן השכלה טובה יותר, בהלה לנוכח כשלונן-הן ופחד מתוכחת הבעל לאמהות טורקיות יש סיבות רבות לחנך את בנותיהן בחומרה לא פחות מזאת [א1] שנכפתה [/א1] עליהן. הפדגוגית הברלינאית כריסטה מלר-המאן [א2] אומרת [/א2] שהורים אינם מתרשמים מקריאותיהן של הבנות לעזרה.",,BEFORE,,BEFORE
3938,119.12.37,119,12,37," העלילה מתרחשת בבית ובמערכת העיתון. לפיד [א1] מעיד [/א1] על הסדרה שהיא אינה אוטוביוגרפית במובן הפורמלי של המלה, אך האווירה בהחלט [א2] לקוחה [/א2] מביתו וממערכת עיתונו.",AFTER,AFTER,,AFTER
5,126.5.12,126,5,12," סמינר ממושך מקצועי יותר [א1] החל [/א1] השנה, ונערך שלושה ימים. בנוסף להכרת הסביבה, [א2] ילמדו [/א2] המשתתפים את סודות הניהול של המקום, ויישמו את חלקם בשטח.",,BEFORE,,BEFORE
2364,86.1.12,86,1,12," אגמי [א1] טען [/א1] כי על ממשלת ישראל להעניק לחברות הבנייה בישראל מענקים לעידוד הכנת טכנולוגיות חדשות לענף, ואת עובדי הבנין לעודד על ידי שכר מועדף ומוגדל שיועבר ישירות לעובד, ולא לחברות הבנייה. בישיבה השבועית של מזכירות ההסתדרות במרחב חיפה שהתקיימה אתמול נמסר כי בשבועיים האחרונים [א2] חלה [/א2] עלייה בדרישה לפועלים בענף הבנייה, לרבות דרישה לפועלים בלתי מקצועיים, אך נוכח השכר הנמוך המוצע לדורשי העבודה, ההענות היתה מעטה.",,VAGUE,,VAGUE
843,124.5.5,124,5,5," אך אם האשה מתקיימת מעזרה סוציאלית, כלומר אם בעלה אינו [א1] מפרנס [/א1] אותה ולא די במשכורת שלה, אפשר שלא להאריך את תוקפו של רשיון המגורים שלה. החוק הגרמני [א2] הופך [/א2] ל""זרועו המוארכת של הגבר הטורקי"", קובעת רופאה במשרד ייעוץ בקלן.",,VAGUE,,VAGUE
727,131.46.125,131,46,125," לו רק היה הימין סומך קצת על השמאל שיעזור לו להשתחרר מהפחד, היינו כולנו נשכרים. תל-אביב: ח""כ יוסי שריד הודיע לאחרונה כי [א1] טעה [/א1] כאשר [א2] התנגד [/א2] להפצצת הכור האטומי בעיראק.",,EQUAL,,EQUAL
6292,135.1.7,135,1,7," היבואן [א1] צוטט [/א1] באומרו כי ""אכן מדובר באותו מפעל ואפילו במוצרים זהים"". ברצוני להבהיר חד משמעית, שבמפעל של לנקום, אשר נמצא בקודרי בצפון צרפת, לא [א2] מיוצרים [/א2] מוצרי גמיי.",,AFTER,,AFTER
5550,7.35.67,7,35,67," בעיני השדולה הפרו-ישראלית בוואשינגטון, התנגדות לסיוע חוץ [א1] מעמידה [/א1] את המתנגד מחוץ למחנה גם אם אינה מוסבת ספציפית על ישראל. פעילים פרו-ישראליים עודדו מאז ומעולם יהודים לתרום כספים למועמדים, [א2] הנאבקים [/א2] נגד מתנגדי סיוע החוץ.",EQUAL,VAGUE,,VAGUE
672,63.15.111,63,15,111," לדוגמה, בשנות ה06 של המאה ה91, כאשר היה מחסור עולמי בכותנה, עקב מלחמת-האזרחים בארה""ב, [א1] יזמו [/א1] גידול כותנה בארץ שפתרה, מקומית, את הבעיה. תרומת היישוב החדש לכלכלה וליוזמה הפרטית בראשית המאה עשרים היתה בשורה ארוכה של הכנסת טכנולוגיות חדישות בחקלאות ותעשייה, כמו, לדברי ד""ר שאול כץ, בפרדסנות בפתח-תקווה, ולדברי ד""ר יוסי כץ בניסיונות הראשונים [א2] שנעשו [/א2] ביישוב להקים מפעלי תעשייה חדשים, דוגמת פעילותו של ד""ר קלינקר במוצא ליד ירושלים, או מפעל השמן של נחום וילבושביץ בבן-שמן.",BEFORE,VAGUE,,VAGUE
6451,17.5.66,17,5,66," האש הזאת תוסיף ללחוש, גם אם הלהבה של יום קבורתו של מאיר כהנא תדעך במקצת. אם בעקבות הפיגועים בבקעה, באשקלון ובצומת אלונים היה מקום להעלות את הסברה כי האינתיפאדה נכנסת לשלב חדש והיא מתחילה להרחיב את מסגרת ההתמרדות בשלטון הכיבוש למלחמה בעם היהודי, ייתכן כי זה [א1] שרצח [/א1] את מאיר כהנא [א2] עומד [/א2] לגרור את העם היהודי להרים את הכפפה שנזרקה לעברו מהצד הערבי-פלשתיני.",EQUAL,BEFORE,,BEFORE
3611,116.2.4,116,2,4," מכבי, [א1] שניצח [/א1] גם במשחק הראשון בתל אביב 3 0, יתמודד בסיבוב השני עם פרטיזן בלגרד החזקה. בטורניר לקבוצות מחזיקות גביע הודח הפועל בת ים, אחרי [א2] שנוצח [/א2] בגומלין 0 3 בידי הקבוצה הבלגית גנאק רוזלסר.",VAGUE,VAGUE,VAGUE,VAGUE
2018,27.23.131,27,23,131," אצל פעילי ""כך"" [א1] יצר [/א1] עולם מושגים משיחי, וחיבר אותם בקשר סהרורי אל אלוהים. הוא [א2] כתב [/א2] ודיבר על מעורבות הבורא במהלך העניינים הארצי.",EQUAL,VAGUE,,VAGUE
6964,48.2.25,48,2,25," שחקניו הגבוהים, טרי וגיבסון, החטיאו כטירונים מתחת לסל, כשגיבסון זוכה לכיסוי דאבל-אף, אולם הוא הצליח להוציא כדורים החוצה לאנדרסון ולפרישמן הפנויים [א1] שניצלו [/א1] זאת לנקודות קלות. ניצחון הפועל [א2] הושג [/א2] בעיקר בזכות לחימה עיקשת של אמסלם ופרישמן, שהשתפר וניווט התקפת קבוצתו ללא דופי.",,BEFORE,,BEFORE
7257,73.20.69,73,20,69," הוא טען כי העלאת מחירי הדלק [א1] תורמת [/א1] להאצת האינפלציה. ח""כ דן תיכון אמר כי אין מדיניות כוללת בנושא מחירי הדלק, ולכן [א2] הגענו [/א2] למצב שבו מחיר הדלק בארץ התקייר מעל ומעבר למתחייב.",VAGUE,AFTER,,AFTER
2592,69.0.0,69,0,0,"דירקטוריון חברת החשמל [א1] יתכנס [/א1] בשבוע הבא לדון בנושאים שוטפים ודחופים, לפני החלטת בג""ץ בעניין מינויו של כיו""ר הדירקטוריון. [א2] מעריכים [/א2] שהישיבה תנוהל ע""י שלום עצמו.",AFTER,AFTER,,AFTER
6522,31.2.55,31,2,55," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, [א1] צומצמו [/א1] או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד [א2] התבוננו [/א2] בהשתאות אל הנעשה בארץ הקיווי: האם תגשים דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",,BEFORE,,BEFORE
938,31.20.183,31,20,183," אם יחויב לנהוג כך, [א1] תעמוד [/א1] בפניו הברירה של הקטנת העלות הכוללת באמצעות צמצום היקף ההזדקקות למשאב היקר. התוצאה בתחום כוח האדם תהיה יותר [א2] מפוטרים [/א2] מהמפעלים ופחות תעסוקה בהמשק, והכל הודות לפעילות-היתר של איגודים מקצועיים וחוסר האונים בהתמודדות אתם.",,BEFORE,,BEFORE
2177,59.0.9,59,0,9,"הוועד הפועל של מכון התקנים בישראל אישר אתמול כללים חדשים להכנת תקנים ישראליים, מתוך מטרה [א1] שיקלו [/א1] על הסחר עם אירופה [א2] ויסייעו [/א2] לתעשיית היצוא הישראלית. הכללים יגבילו את האפשרות להשתמש בתקינה כבמכשיר הגנה על התוצרת המקומית מפני היבוא בהתאם למדיניות החדשה שהנהיג משרד התעשייה והמסחר.",EQUAL,EQUAL,,EQUAL
779,135.22.57,135,22,57," [א1] טילפנתי [/א1] לרוקח האחראי, מר ליזר קסל. כעבור יומיים, הוא טילפן אלי, לירושלים, הודיע לי שבדק את כל קו הייצור ומצא כי אין תקלה בתרופה עצמה, אלא שהיא יבשה מהרגיל [א2] ומתפוררת [/א2] יותר.",,AFTER,,AFTER
847,17.2.28,17,2,28," חוסר יחס זה בין ממדיו המבוטלים כמעט של הגרעין המאורגן לבין גל האהדה האדיר אשר פרץ החוצה בעקבות הירצחו, מעורר תמיהה גם אם [א1] נזכור [/א1] שפעם ריכז מספיק קולות כדי להיבחר לכנסת. יהיה זה מוגזם לטעון כי ירושלים היהודית שייכת, כל כולה, לתנועת ""כך""; אבל נהירת המוני תושביה אחר ארונו של מאיר כהנא [א2] מעידה [/א2] על עוצמת הרגשות שעורר הרצח בניו-יורק.",VAGUE,AFTER,VAGUE,VAGUE
4065,133.43.174,133,43,174," מי שחולש על הכספים הוא ראש העיר הקשור בארגוני הפשע. חלק חשוב מהתקציבים [א1] שאושרו [/א1] בזמנו מופקדים בבנקים [א2] המקורבים [/א2] לראש הממשלה לשעבר, הדמו-נוצרי דא מיטה, בן האזור.",,VAGUE,,VAGUE
2862,111.7.64,111,7,64," בית""ר ת""א נסוג למקום השלישי אחרי [א1] שנחל [/א1] הפסד ראשון להפועל תל אביב, שהיה זה ניצחון הבכורה שלו (1 0) משער של יוסי אבוקסיס. מכבי תל אביב השיג את ניצחונו השני, הפעם על צפרירים בחולון, רק 21 אבל מספיק כדי להעלות את המוראל ולהגביר את התחושה שעם שני הניצחונות הרצופים [א2] תחל [/א2] התקופה הוורודה שהאוהדים כך מייחלים לה.",BEFORE,BEFORE,,BEFORE
2821,70.6.33,70,6,33," ""נשמור לנו חופש פעולה במקרה שנותקף"", אמר פקיד ישראלי לכתב העיתון. אחד הפקידים ששוחחו עם הכתב [א1] הציג [/א1] בפניו תרחיש אפשרי של התקפת טילים על ישראל משטח המדבר העיראקי, [א2] שיגרור [/א2] פעולת גמול ישראלית.",,BEFORE,,BEFORE
2231,3.7.129,3,7,129," אני מוכן להעיד כי גם אבי ז""ל, שלקח אותי באוטובוס לירושלים בשנת תרצ""ח כאשר הערבים ירו על כביש באב אל-ואד, אמר לי: ""אלי! אם תשמע יריות תתכופף, אבל אל תפחד"". ולכן אני [א1] אומר [/א1] לכל ילדי ישראל: אל תפחדו! [א2] סעו [/א2] לירושלים, אפילו אם יורים או אם מתעופפים שם סכינים.",BEFORE,BEFORE,,BEFORE
2052,15.48.201,15,48,201," במחנה פליטים סמוך לשכם [א1] נפגע [/א1] תושב מקומי מפגיעת רימון גז מדמיע, שנורה בידי חיילים. מקורות פלשתיניים [א2] מסרו [/א2] כי חיילים, שירדו ממיניבוס לבן בשכונת ראפידיה בשכם, ניפצו בעזרת אבנים זגוגיות של מכוניות חונות של תושבים מקומיים, ביניהן גם את חלונות מכוניתו של דר מוסטפא מקבול.",VAGUE,VAGUE,,VAGUE
