id,document_number,window_number,pair_number,text,hadar,shir
122.11.96,122,11,96," תמיד סיקרן אותי לדעת מי המציא את השמות המוזרים הללו לתוכניות החיסכון, שהתהדרו עתה בשם המוזר ""כוח תשורת המשך"". למדתי שזכות היוצרים [א1] מחולקת [/א1] בין האוצר לבין הבנקים: האוצר, באשרו מסגרת כללית לסוג תוכניות מסוים, המציא את השם ""תשורה"" (קודם לכן ""תשואה""), ועתה [א2] התיר [/א2] להוסיף את התיבה ""המשך"" לתוכנית מתוקנת; בנק לאומי המציא את ""כוח"", בנק הפועלים הבריק ב""מטמון"" וכולי.",,AFTER
117.16.119,117,16,119," שיחה למנוי מסוים נקטעת באמצע. כשאתה [א1] ממתין [/א1] לשיחה [א2] העוברת [/א2] דרך מרכזייה במוסד גדול, הסיכויים לכך אף רבים יותר.",BEFORE,EQUAL
65.13.101,65,13,101," 84 דיירים המתגוררים ברחוב החלמונית 3, 5 ו7 בקריית ראשון בראשון-לציון הגישו השבוע סדרה של תביעות נגד סולל בונה. התביעות [א1] שהוגשו [/א1] לבית-משפט השלום ברחובות [א2] מסתכמות [/א2] בכמיליון ש""ח.",EQUAL,BEFORE
65.1.30,65,1,30," בתביעה שהוגשה בסדר דין [א1] מקוצר [/א1] טוענת פרקליטת חברת הביטוח, עו""ד רחל בלומנטל, כי שני הנתבעים התקשרו עם חברת הביטוח אושיות (בפירוק) להנפקת פוליסות ביטוח לעובדי חברת החשמל, והכספים המגיעים לרותם הם סכומי הפרמיות שנגבו מעובדי חברת החשמל (או שהיו צריכים להיגבות). סכום התביעה, [א2] נאמר [/א2] בתביעה, הוא הסכום לאחר הפחתה של העמלות המגיעות לנתבעים.",NONE,EQUAL
133.51.199,133,51,199," למרות זאת, השאלה העיקרית היא באיזו מידה ומתי [א1] תתגייס [/א1] רומא הפוליטית למלחמה בהיקף מלא בפשע המאורגן. ביום שבו הוחלט על תגבורת לבתי המשפט ולמשטרת הדרום, [א2] נרצח [/א2] שופט בעיר היפהפיה אגריגאנטו שבסיציליה, תזכורת נוספת למרחק בין רומא לדרום.",,AFTER
27.25.217,27,25,217," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת [א1] ובאה [/א1] על ארץ ישראל; העם מכיר בחטאו, [א2] חוזר [/א2] בתשובה וזוכה לגאולה שלמה.",BEFORE,BEFORE
55.8.104,55,8,104," באחת ההזדמנויות [א1] התבטא [/א1] להט באומרו, כי לא איכפת לו שללשכת המהנדסים לא תהיה כלל אכסניה בתל-אביב ומצידו שיעברו לגבעתיים, רמת-גן או ערים אחרות בסביבה. הוא ציין, כי העירייה איננה [א2] רואה [/א2] מחובתה לממן למהנדסים הקמת משכן חילופי או להקצות להם בחינם מגרש אחר.",EQUAL,AFTER
11.8.23,11,8,23," בתחילה היא [א1] מצטיירת [/א1] כמו כל מארגנת קהילתית אחרת. אבל במבט מקרוב [א2] מתברר [/א2] שהיא נמנתה עם מקימי גנאדאס דל ואיה, קואופרטיב לגידול כבשים ולאריגה בלוס אוחוס, ניו-מקסיקו.",BEFORE,BEFORE
15.50.245,15,50,245," מקורות צבאיים טענו כי לאחר בדיקה של מפקד באזור, התברר כי המעשה לא בוצע על-ידי חיילים. כוח של צה""ל [א1] ניהל [/א1] אתמול קרב יריות עם רעולי פנים, [א2] שירו [/א2] על סיור צה""ל במהלך סיור שגרתי, בשכונת שאבורה שברפיח.",AFTER,AFTER
15.34.145,15,34,145," ארנס [א1] הודיע [/א1] למפקדי צה""ל באזור על בואו רק כשעה-שעתיים לפני הגיעו. בעת הביקור [א2] שמע [/א2] השר סקירות מאלוף פיקוד הדרום וממפקדי צה""ל ברצועה, וביקר בבית-חאנון.",BEFORE,BEFORE
122.13.195,122,13,195," במה מתבטא ה""המשך"", כלומר, מה הם ה""תנאים הניתנים לחוסכים ותיקים בלבד"" בתוכניות ההמשך? בהודעת הבנק [א1] מדובר [/א1] בלשון רבים, אבל למעשה יש רק תנאי משופר אחד: כל המועדים מוקדמים בשנה אחת. לדוגמה, אם בתוכנית רגילה יכול החוסך לצאת מן התוכנית כעבור שנתיים, כאשר הבנק משלם לו 59% מן הריבית וההצמדה שנצברו בתכנית ""המשך"" הוא רשאי לצאת עם נזק כנ""ל כבר אחרי שנה אחת; אם בתוכנית הרגילה יקבל החוסך ריבית שנתית בשיעור של אחוז שלם (ולא חצי אחוז, כפי שהבינה החוסכת בטעות) לאחר שיתמיד בחיסכון שלוש שנים חוסך בתוכנית המשך [א2] יתעשר [/א2] באחוז אחד לשנה כבר אחרי שנתיים.",,BEFORE
89.22.135,89,22,135," העיתון מוסר, מפי עדים במחלקת העבודות המיוחדות, כי א-נוסייר [א1] הגיב [/א1] בזעם כששמע על ההעברה. עובדי המחלקה סיפרו כי בשבוע שלפני הרצח [א2] לקח [/א2] א-נוסייר חמישה ימי מחלה.",AFTER,AFTER
107.12.47,107,12,47, עוזר המאמן של הגליל אילן קובלסקי אומר שקידר [א1] מעד [/א1] ונחבט במדרגות. קידר [א2] שסובל [/א2] מפגיעה בלסת התקשה לאכול והתבקש לנוח שלושה ימים.,BEFORE,BEFORE
27.68.427,27,68,427," כהנא צדק בתחזיותיו. לפני 51 שנה [א1] ניבא [/א1] בספרו הראשון, ""האתגר"", את האינתיפאדה, [א2] והעריך [/א2] כי הציבור הישראלי יטה ימינה.",EQUAL,EQUAL
69.8.65,69,8,65," ליום העיון, שעסק בתוכנית הכלכלית, [א1] הצליח [/א1] המי""ל להביא כ753 איש, מה שמלמד על ההתעניינות בנושא וברשימת המרצים המכובדת. קפכות, מנכ""ל רשות החברות הממשלתיות, שלח השבוע ל, יו""ר דירקטוריון כי""ל, תזכורת [א2] הנוגעת [/א2] למכירת השליטה בחברה.",AFTER,AFTER
116.7.28,116,7,28," מעופפות הפועל עמק יזרעאל [א1] הודחו [/א1] משחקי גביע ההתאחדות האירופית, לאחר שנוצחו אמש בגומלין בגורן יזרעאל 0 3 בידי בנות גאלטאסראי איסטנבול. גם במשחק הראשון שהיה בטורקיה [א2] נוצחה [/א2] הקבוצה הישראלית 0 3.",AFTER,AFTER
2.10.79,2,10,79," היא כבשה תחילה את המנזר ואת התנגדות האויב שברה לאחר מכן, בקרב מגננה שהתנהל בתוך המנזר (קרב מגננה [א1] מיועד [/א1] לשבירת כוחות חזקים ממך). האויב אמנם נשבר; קרב המגננה הפך לניצחון מוחץ; קטמון [א2] נפלה [/א2] וירושלים המערבית אוחדה.",,VAGUE
124.48.156,124,48,156," בשיעורי החינוך המיני [א1] פנה [/א1] המורה לביולוגיה תמיד דווקא אליה בשאלות: ""זה הצחיק אותו מאוד שתמיד הסמקתי"". כאשר מנהל בית-הספר התיכון קלאנמצה במינכן [א2] אסר [/א2] על מליה להופיע במטפחת ראש היא נאלצה לעבור לבית-ספר תיכון אחר בנויהאוזר.",,BEFORE
63.8.57,63,8,57," ואם העסק ממשיך להתקיים, למרות ההפסד הרב שהוא צובר, הרי [א1] מדובר [/א1] ביוזמה ציבורית. פרוף יהושע בן-אריה [א2] קבע [/א2] כי בארץ-ישראל, בין שהיה מדובר ביהודים או זרים, אנשי היישוב החדש או היישוב הישן, היוזמות העסקיות תמיד היו משולבות באידיאלים אלה או אחרים.",BEFORE,BEFORE
133.42.166,133,42,166," בעיירה לאביאנו, למשל, הוקצבו בממוצע כ036 דולר לנפש. מי [א1] שחולש [/א1] על הכספים הוא ראש העיר [א2] הקשור [/א2] בארגוני הפשע.",,EQUAL
131.44.111,131,44,111," יש לליכוד אומץ להתעמת עם ארה""ב והאו""ם, ובעיקר יש לו אומץ לצאת לעוד מלחמה רק לא לדבר. כי מה הפחד הגדול ממלחמה: מניע תמיד יש, הצדקה לא קשה למצוא והמלחמה גם [א1] מונעת [/א1] את ההידברות [א2] וחוסכת [/א2] את הצורך להתפשר.",,BEFORE
2.18.95,2,18,95," חוסר ניסיון ועלילה זדונית באים לביטוי בקטע המאמר [א1] הדן [/א1] בנושא ""רצח הנזירות"". כל ישראלי [א2] המנוסה [/א2] בקרב לילה בשטח בנוי (כמנזר סן סימון) יודע, כי תוך כדי פריצה בחשכה קודם כל יורים בכל דבר שנע ממולך.",,AFTER
107.5.10,107,5,10," בבדיקה מיוחדת [א1] שנערכה [/א1] לו בפאריס נקבע, כי הוא צריך לנוח במקום לנתח את המקום. בינתיים [א2] הוחזר [/א2] הענק וסטריס לנבחרת ואולי הוא יפתור במידה חלקית את בעית זניאל.",EQUAL,BEFORE
27.96.729,27,96,729," נוצר רושם שהרשויות הנוגעות בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו [א1] חורשים [/א1] את חלקת אדמתם. הרושם הזה [א2] התחזק [/א2] כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",BEFORE,BEFORE
15.8.33,15,8,33, העוצר [א1] שהוטל [/א1] אתמול בעיירה בית חנון ובמקומות מרכזיים ברצועה יימשך היום. גורם צבאי בכיר אמר כי הצבא [א2] הופתע [/א2] מההתפרצות הספונטאנית.,AFTER,AFTER
45.13.52,45,13,52," זה הדבר האחרון שחוסיין רוצה בו, אבל הוא לא בולם את האווירה הקיצונית וכשמתחילה הידרדרות לאורך הגבול עם ישראל והשלטון הירדני מאפשר לגורמים קיצוניים לפעול באופן עצמאי, הוא עלול לאבד את הריבונות הירדנית וליצור תהליך של לבנוניזציה של ירדן. התופעה הזו מעניינת, כי אם אמנם [א1] יוברר [/א1] בוודאות שאנשי כוחות הביטחון הכללי (משטרת הביטחון) נמנו על המחבלים, זה מעיד על כך שגם קיצוניים איסלמים רדיקליים, [א2] הצליחו [/א2] לחדור אל הגוף האחראי על ביטחון הפנים בירדן.",AFTER,AFTER
27.81.594,27,81,594," לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה שהזכירה את מותו של מובארק [א1] ונקבע [/א1] כי היריות שירו השניים לא גרמו לסיכון חיי אדם. כן הושמט סעיף [א2] שהאשים [/א2] את השניים באי-דיווח על התקרית.",AFTER,EQUAL
