Unnamed: 0,id,document_number,window_number,pair_number,text,hadar,shir,curated,label
1623,27.11.73,27,11,73," על הדלת כבר היתה [א1] תלויה [/א1] מודעה ובה פירוט כללי האבלות שיש לנהוג עם מותו של המנהיג. אחד הסעיפים התיר המשך לימוד תורה, שלא באולמות הלימוד הרגילים, כפי [א2] שנהגו [/א2] תלמידיו של הרב קוק לאחר פטירתו.",AFTER,AFTER,,AFTER
1625,27.25.163,27,25,163," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו [א1] יגיע [/א1] לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג [א2] מתרגשת [/א2] ובאה על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",VAGUE,VAGUE,,VAGUE
1627,27.92.650,27,92,650," פניתי לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין [א1] נתון [/א1] לחקירת משמר הגבול. כאשר [א2] התפרסמה [/א2] גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו יודע עליו כלל.",BEFORE,BEFORE,,BEFORE
1635,27.35.265,27,35,265," כעבור שנה, כאשר [א1] נחתמו [/א1] הסכמי קאמף-דייוויד, גרם לו גיבורו אכזבה מרה. הוא ראה בבגין אדם [א2] שבגד [/א2] באמונתו ובעמו, ובמאמר ב""גואיש פרס"" פסק כי ראש הממשלה לקה ב""חילול השם"" בכך שהפחד שלו מהגויים גבר על יראת ה.",EQUAL,BEFORE,,BEFORE
1643,27.70.446,27,70,446," היום קמו לו בזירה הפוליטית ממשיכים שהשכילו להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל [א1] אימצו [/א1] את יסודות תורתו, אם גם לא את סגנונו. היום, יותר מאי-פעם, נכונים יהודים ישראליים, במספרים [א2] גדלים [/א2] והולכים, לקלוט את סיסמתו של מאיר כהנא: ""עמוק בתוך לבכם אתם יודעים שאני צודק"".",BEFORE,VAGUE,,VAGUE
1644,27.81.592,27,81,592," לאחר סדרה לא קצרה של ישיבות, שבהן פרשה התביעה את ראיותיה, הגיעו שני הצדדים להסכם: גיליון האישום תוקן הושמטה ממנו הפסקה [א1] שהזכירה [/א1] את מותו של מובארק ונקבע כי היריות שירו השניים לא גרמו לסיכון חיי אדם. כן הושמט סעיף [א2] שהאשים [/א2] את השניים באי-דיווח על התקרית.",EQUAL,EQUAL,,EQUAL
1664,27.39.308,27,39,308," ההתלהבות, [א1] אמר [/א1] ההיסטוריון ריימון ארון, מקנה לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון. כהנא [א2] דיבר [/א2] ללבותיהן של שכבות המצוקה בארץ, והציע להן מסגרת שיש בה הבטחה לעתיד אישי וקיבוצי טוב יותר.",VAGUE,VAGUE,,VAGUE
1668,27.101.755,27,101,755, הם [א1] שבו [/א1] והתעוררו מחדש כאשר הסתבר כי פרקליטות המחוז החליטה שאין בידיה די ראיות כדי להוכיח את אשמתם של שני החשודים. היא [א2] המליצה [/א2] להעמידם לדין משמעתי בלבד.,AFTER,AFTER,,AFTER
1669,27.69.433,27,69,433," לפני 51 שנה ניבא בספרו הראשון, ""האתגר"", את האינתיפאדה, [א1] והעריך [/א1] כי הציבור הישראלי יטה ימינה. היום [א2] קמו [/א2] לו בזירה הפוליטית ממשיכים שהשכילו להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו.",BEFORE,BEFORE,,BEFORE
1671,27.92.654,27,92,654," פניתי לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר [א1] התפרסמה [/א1] גרסת דובר משרד המשטרה, [א2] נזעק [/א2] מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו יודע עליו כלל.",BEFORE,BEFORE,,BEFORE
1678,27.70.444,27,70,444," היום קמו לו בזירה הפוליטית ממשיכים [א1] שהשכילו [/א1] להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו. היום, יותר מאי-פעם, נכונים יהודים ישראליים, במספרים [א2] גדלים [/א2] והולכים, לקלוט את סיסמתו של מאיר כהנא: ""עמוק בתוך לבכם אתם יודעים שאני צודק"".",VAGUE,VAGUE,,VAGUE
1683,27.89.640,27,89,640," כאשר התחלתי להתעניין בפרשה, [א1] הסתבר [/א1] שדובר צה""ל מסר הודעות כוזבות. צה""ל כלל לא [א2] חקר [/א2] את התקרית משום שהיו מעורבים בה אנשי משמר הגבול ולא חיילים.",AFTER,AFTER,,AFTER
1691,27.6.50,27,6,50," כאשר הגיעו למסקנה כי תפסו את הפרינציף [א1] וסגרו [/א1] את מכשיריהם, סיננו המאזינים לעברם קללות ואיומים: ""הכל בגללכם; אתכם צריך לגמור"". השניים [א2] חמקו [/א2] במהירות אל המדרכה שממול, ונבלעו בתוך עדת צלמים שהרגישה בטוחה ליד ניידת המשטרה.",BEFORE,BEFORE,,BEFORE
1692,27.92.658,27,92,658," פניתי לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר התפרסמה גרסת דובר משרד המשטרה, [א1] נזעק [/א1] מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו [א2] יודע [/א2] עליו כלל.",AFTER,VAGUE,,VAGUE
1715,27.28.245,27,28,245, הוא הרי נשבע להגיע לעימותים עם הערבים בכפריהם. כפוליטיקאי ארצי מאוד [א1] ראה [/א1] מאיר כהנא את עצמו [א2] כממלא [/א2] מקומו של מנחם בגין.,EQUAL,,,EQUAL
1717,27.59.392,27,59,392," הוא היה פונדמנטליסט מוחלט, ונהג לומר שכאשר [א1] תתקבל [/א1] תורתו יספק אלוהים פתרונות למצב שייווצר. היה בו יסוד הרסני; הוא [א2] כיוון [/א2] את תורתו ליצר הרע שבאדם.",VAGUE,VAGUE,,VAGUE
1728,27.25.191,27,25,191," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא [א1] חזה [/א1] את אחרית הימים כאפשרות ממשית קרבה והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת ובאה על ארץ ישראל; העם [א2] מכיר [/א2] בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",BEFORE,VAGUE,,VAGUE
1739,27.8.67,27,8,67," למעלה, בקומה השנייה של הבניין, במשרדי ""כך"", שררה דממת אבל. אנשים נכנסו כשהם [א1] נושאים [/א1] עמם את המולת הרחוב, [א2] והשתתקו [/א2] מיד.",BEFORE,BEFORE,,BEFORE
1768,27.92.646,27,92,646," [א1] פניתי [/א1] לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר [א2] התפרסמה [/א2] גרסת דובר משרד המשטרה, נזעק מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו יודע עליו כלל.",BEFORE,BEFORE,,BEFORE
1778,27.92.647,27,92,647," [א1] פניתי [/א1] לדובר משרד המשטרה וזה מסר, לאחר בדיקה, כי העניין נתון לחקירת משמר הגבול. כאשר התפרסמה גרסת דובר משרד המשטרה, [א2] נזעק [/א2] מפקד משמר הגבול לתקן: החיל שלו לא חקר את המקרה ואינו יודע עליו כלל.",BEFORE,BEFORE,,BEFORE
1779,27.54.384,27,54,384," לכן פלט מהמעגל הקרוב אליו אנשים כמו יואל לרנר, אלי אדיר ויוסי דיין, שיצגו שכבה חברתית שונה מזו שעמה [א1] נמנים [/א1] רוב אנשי ""כך"". הואיל וזה היה דפוס מנהיגותו, לא צמח לו ממלא מקום, ועם הרצחו [א2] תגווע [/א2] תנועת ""כך"" לחלוטין.",BEFORE,BEFORE,,BEFORE
1790,27.37.289,27,37,289," כהנא [א1] פנה [/א1] למגזרים היותר נידחים של החברה הישראלית כדי לשאוב מתוכם את כוחו הפוליטי. בכך [א2] הלך [/א2] במסלול שנוסה במדינות אחרות: מנהיגים בעלי תפיסת עולם והתנהגות טוטליטריות נשענים על כמיהתה של אוכלוסיית השוליים להיות שותפת לפעילות קיבוצית הקורעת בפניה פתח לעלייה במעמד החברתי, ועל הפחת התלהבות מלאכותית בעזרת תעמולה מטרפת.",EQUAL,EQUAL,,EQUAL
1806,27.69.430,27,69,430," לפני 51 שנה [א1] ניבא [/א1] בספרו הראשון, ""האתגר"", את האינתיפאדה, והעריך כי הציבור הישראלי יטה ימינה. היום [א2] קמו [/א2] לו בזירה הפוליטית ממשיכים שהשכילו להתעטף בגלימות פחות צעקניות ולעמעם את בוטות המסר שלו, אבל אימצו את יסודות תורתו, אם גם לא את סגנונו.",BEFORE,BEFORE,,BEFORE
1808,27.25.197,27,25,197," המעשה הקובע הוא רצון האל, קבע, וגם אם הוא עצמו יגיע לראשות הממשלה יבוא אסון גדול על מדינת ישראל אם תושביה לא יחזרו בתשובה. כהנא חזה את אחרית הימים כאפשרות ממשית [א1] קרבה [/א1] והולכת, באופן האפוקליפטי שבו היא מתוארת בתנ""ך: עם ישראל מביא את עצמו עד לסף כליה, בגלל נטישתו את ה; מלחמת גוג ומגוג מתרגשת [א2] ובאה [/א2] על ארץ ישראל; העם מכיר בחטאו, חוזר בתשובה וזוכה לגאולה שלמה.",BEFORE,VAGUE,VAGUE,VAGUE
1809,27.83.609,27,83,609," לכאורה היה מקום לחשוד במערכת החקירה והמשפט הישראלית כי רק העמידה פנים שאכן [א1] באה [/א1] לחקור את הנסיבות שבהן סאלם איסמעיל מובארק ""מצא את מותו"". היו כמה תחנות בדרך גלגוליה של הפרשה, שעוררו חשד ליחס [א2] מופקר [/א2] לחיי אדם מצד יחידות משמר הגבול הנוגעות בדבר, ולגישה צינית מצד שלטונות המשפט והחקירה.",BEFORE,VAGUE,EQUAL,EQUAL
1828,27.39.309,27,39,309," ההתלהבות, [א1] אמר [/א1] ההיסטוריון ריימון ארון, מקנה לאדם אשליה שיש לו חלק בחיי הכלל ובמסע לקראת ניצחון. כהנא דיבר ללבותיהן של שכבות המצוקה בארץ, [א2] והציע [/א2] להן מסגרת שיש בה הבטחה לעתיד אישי וקיבוצי טוב יותר.",VAGUE,VAGUE,,VAGUE
1845,27.75.466,27,75,466," מותו של סאלם איסמעיל מובארק רק ריחף בחלל האולם שבו [א1] התנהל [/א1] המשפט, אך לא נחת על שולחנם של השופטים תת-ניצב אברהם מלכה, ניצב משנה זיווה פרי-הר, וסגן-ניצב משה אלכסנדרוני. על פי עסקת טיעון בין התובעת, מפקח הדס שפי, לסנגוריות, פקד יהודית עליאוף ופקד זהבה לייב, [א2] הושמטה [/א2] מגיליון האישום המקורי העובדה שבנסיבות שבהן חרגו שני הנאשמים מנוהל הפתיחה באש נהרג אדם, כפרי בן 62, אב לארבעה, שחרש באותה שעה את חלקת האדמה המשפחתית באזור בית סחור.",AFTER,VAGUE,,VAGUE
