,text,label,named_label
836," האורחים שעלו בהרכב הגנתי הפתיעו בעלייתם ליתרון במחצית הראשונה, אולם המקומיים, שפתחו את המחצית השניה בסערה, < הצליחו > להשוות והרבו להחמיץ ממצבים נוחים. ההחמצה הגדולה מכולן היתה של אסי בן שמעון דקה לסיום, < בהיותו > לבד מול השוער.",0,BEFORE
837," מרכז הכובד של הליגה האנגלית עובר השבת מהצמרת לתחתית, מהמובילה ליוורפול ליריבתה העירונית אוורטון, < המדורגת > 71 ומנסה להיחלץ מהמצוקה בהנהגת מנהלה החדש-ישן הווארד קנדל. הוא < פרש > מתפקידו במנצסטר סיטי רק לפני שלושה ימים, כדי להחליף את קולין הארווי שישמש מעתה סגנו.",0,BEFORE
838," בגבת שיחק רק הזר קלווין רוברטס, ואילו הזר השני ארנולד < ישב > על הספסל ולא שותף עקב פציעה. גבת < שלטה > יותר בכדורים החוזרים, 92 לעומת 52 כדורים של ראשון לציון.",0,BEFORE
839," מקורות צבאיים טענו כי לאחר בדיקה של מפקד באזור, התברר כי המעשה לא < בוצע > על-ידי חיילים. כוח של צה""ל < ניהל > אתמול קרב יריות עם רעולי פנים, שירו על סיור צה""ל במהלך סיור שגרתי, בשכונת שאבורה שברפיח.",3,VAGUE
840," היא < כבשה > תחילה את המנזר ואת התנגדות האויב שברה לאחר מכן, בקרב מגננה שהתנהל בתוך המנזר (קרב מגננה מיועד לשבירת כוחות חזקים ממך). האויב אמנם נשבר; קרב המגננה < הפך > לניצחון מוחץ; קטמון נפלה וירושלים המערבית אוחדה.",0,BEFORE
841," הם ראו בו מעין שליח-אל, פרשן המאיר את דרכם ברוח דברי התורה. פעם אמר כהנא לד""ר אהוד שפרינצק, שעקב אחריו במשך 71 שנה במסגרת חקירתו את התנועות הקיצוניות בארץ, כי הדמות התנ""כית שממנה הוא < שואב > השראה היא דוד המלך; כמותו הוא < נלחם > ביום ולומד בלילה.",0,BEFORE
842," הוא אוהב יהודים ומבין בהחלט שהערבים מתעבים את היהודים, < ורואים > בהם זרים שבאו להשתלט על ארצם ועל אדמתם. ""כיהודי < מאמין > אני עושה את מה שמצווה עלי התורה ואת מה שדורש ממני אלוהים"", אמר כהנא.",3,VAGUE
843," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, צומצמו או < בוטלו > ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל < הנעשה > בארץ הקיווי: האם תגשים דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",2,EQUAL
844," למרות שחלפו מאז 24 שנה, ולמרות שאירועי ימים אלה אולי מאפילים על כל דבר אחר, אני מרגיש חובה בשמם של החללים, הפצועים ולוחמי הקרב הזה, כאחד שהיה שם, להתייחס למאמר. קטעי המאמר < העוסקים > בקרב עצמו, ושרק אליהם אתייחס, < מאופיינים > בחוסר היגיון ובסילוף עובדות, ומעידים על הכותב כי הוא משולל הבנה טקטית מינימלית וניסיון קרבי משמעותי.",2,EQUAL
845," במקום להגביר את מעורבות הממשלה במשק, להגדיל את הריכוז ולחזק את הפיקוח על הפעילות הכלכלית, היא הנהיגה ליברליזציה מרחיקת-לכת: הוחלה רפורמה נדיבה במערכת המיסוי, < צומצמו > או בוטלו ההגנות על התעשייה, נמכרו חברות ממשלתיות, חוסלו מערכות סבסוד וניתן חופש פעולה מונטרי לבנק המרכזי. שוחרי השוק החופשי ותומכי ההתערבות הממשלתית גם יחד התבוננו בהשתאות אל הנעשה בארץ הקיווי: האם < תגשים > דווקא מפלגה סוציאל-דמוקרטית את חזונו של מילטון פרידמן? בחודש שעבר, כתום קרוב לשש שנות שלטון, בעטו בוחרי ניו-זילנד במפלגת העבודה, והחזירו לשלטון את המפלגה השמרנית.",0,BEFORE
846, כל אחד מהם < מתקרב > לגיל שמונים. הרושם הוא שהממסד הצרפתי < מצפה > שימותו בשקט.,0,BEFORE
847," האויב אמנם נשבר; קרב המגננה הפך לניצחון מוחץ; קטמון < נפלה > וירושלים המערבית אוחדה. המאמר, < המצטט > ממחקרו של אורי מילשטיין: ""מלכתחילה לא היה צריך לכבוש את המנזר.",0,BEFORE
848," אם ננצח באחד משלושת המשחקים הבאים נגד הפועל תל אביב, מכבי תל אביב והפועל גליל עליון זה יהיה הישג אדיר, < שיתן > לנו דחיפה קדימה"". מיקי סבור שהעייפות לא תכריע את קבוצתו, כפי שכולם מנבאים, בגלל גילם < המתבגר > של רוב שחקניה.",1,AFTER
849," אם < יחויב > לנהוג כך, תעמוד בפניו הברירה של הקטנת העלות הכוללת באמצעות צמצום היקף ההזדקקות למשאב היקר. התוצאה בתחום כוח האדם תהיה יותר < מפוטרים > מהמפעלים ופחות תעסוקה בהמשק, והכל הודות לפעילות-היתר של איגודים מקצועיים וחוסר האונים בהתמודדות אתם.",0,BEFORE
850," ""א-נהאר"" חזר < והדפיס > עכשיו, לאחר הרצח, את הראיון המקורי. כהנא אומר בו לערבים שהוא איננו < שונא > אותם.",1,AFTER
851," בהמשך < אמר > כי עסקת החבילה שעשתה הממשלה עם ההסתדרות בשנים הקודמות היתה מעטפה יפה על-מנת שההסתדרות תקבל פחות. ל, יו""ר המושב בו הירצו קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי < מקבל > ממך מס אחיד גבוה.",3,VAGUE
852," שוחט < נענה > לבקשה וזימן את ברונו להופיע בישיבתה הבאה של הוועדה, ביום ב. נציגי התמ""ס, המנכ""ל צבי קורן ומנהל מרכז ההשקעות משה טרי, < טילפנו > אל השר נסים ומסרו לו על החלטתו של שוחט.",0,BEFORE
853," נוצר רושם שהרשויות < הנוגעות > בדבר מתחמקות מלחקור את מותו של סאלם איסמעיל מובארק, שלא היה פעיל באינתיפאדה, לא היה מעורב באירוע ביטחוני כלשהו, ייחל לרגע שתיפסק האלימות היהודית-פלשתינאית כדי שיוכל לשוב למסלול חייו הקודם (הוא היה אמן גילוף בעץ), נהרג על מפתן ביתו כשהוא ובני משפחתו חורשים את חלקת אדמתם. הרושם הזה < התחזק > כשהתברר שמכתב ששיגר עו""ד דרוויש נאסר, פרקליטה של משפחת ההרוג, ללשכת שר המשטרה דאז, חיים בר-לב, לא טופל כלל, ושפניות של ח""כ דדי צוקר ושל אדי קאופמן (מעבידו של מובארק) לא נענו אף הן.",0,BEFORE
854," ל, יו""ר המושב בו הירצו קיסר, ושר האוצר, אמר קיסר: ""מר אורי, או החבר אורי, אם היית חבר בהסתדרות הייתי מקבל ממך מס אחיד גבוה. קפכות במסגרת יום העיון שערך אתמול המרכז הישראלי לניהול < הודיע > מנכ""ל המי""ל, כי < נבחר > פה אחד ליו""ר המי""ל, וזכה למחיאות כפיים באולם גן אורנים.",1,AFTER
855," קשרי מכבי, נימני, קלינגר, זוהר ושוהם שהחליף את מלמיליאן הפצוע, גילו עליונות בולטת במרכז השדה ולאחר החמצה של קלינגר בדקה העשירית עלו ליתרון (91): זוהר פרץ באין < מפריע > באגף הימני, שילח כדור למרכז הרחבה וקלינגר הצליח במה שנכשל קודם ובבעיטה מ-8 מטרים קבע 1 0. דקה לאחר השער שספגו < נותרו > החולונים עם עשרה שחקנים, פעם רביעית בעונה זו, כשהמורחק התורן הוא אילן חכים שבעט ללא כדור באלי דריקס וראה את כרטיסו האדום של שיינר.",0,BEFORE
856," לאלה < שניסו > להתחכם וביקשו כי במקום ניכוי ימי היעדרות ינכו ימים מחופשתם השנתית, הבהיר דנון כי אין להמיר ימי חופשה בימי היעדרות. ב""ליצואן"", עלון החדשות של מכון היצוא לחודש אוקטובר, נכתב כי < נמכרו > כל שטחי התצוגה לשבוע המזון.",3,VAGUE
857," ההתנגשויות החלו מיד לאחר < שנודע > דבר התאבדותו של פעיל מרכזי באש""ף, שהיה עצור באגף החקירות בכלא עזה. כרוז שהופץ < קרא > ליום הסלמה בשטחים.",0,BEFORE
